,ID,Post_URL,Img_URL,Likes,Owner,Text,Date
460,B3EJkGUAnCY,http://instagram.com/p/B3EJkGUAnCY,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69874513_391548815102596_282227175968518349_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=xP5yv0dzhzUAX_JY38V&oh=acffef1a77eaf328e5c77c42b6c2167d&oe=5E991DCA,40,9373844700,I just sit here and wait for mama to come back.,1/10/2019 14:03
565,B1xWBhWAePf,http://instagram.com/p/B1xWBhWAePf,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69419223_721680074922254_5060745510935324895_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=wrsU_r3yuk4AX-SD0RT&oh=c78e006db06d3576ea0131e4f604f7d3&oe=5E9744AA,40,9373844700,Fridayyyyyyyyyyyy ~,30/8/2019 10:15
28,B8_MscFFDKu,http://instagram.com/p/B8_MscFFDKu,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/87245432_495628087997281_5792570560406654222_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=G2luhBwWXFYAX_Vvp5A&oh=353b1ddc3a64fb07771679eb3373558c&oe=5E9621F0,39,8772862604,"Got toy? Got food? Got home? Got you? Good. Let's be friends. Hi, I am Tye. Got me you sure lucky. Adopt me to find out why <U+0001F60F><U+0001F60F> . . . . . . #adopttye #tye #adoption #adopt #adoptionsaveslives #sgspecial #sgspecials #singapore #spcasingapore #sgdogs #singaporedogs #sunny #cute #dog #mongrel #ss #singaporemongrels",25/2/2020 19:02
46,B8z6rDmlZ9k,http://instagram.com/p/B8z6rDmlZ9k,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/87221606_518843242374338_7398684687711947042_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=IYfeTXyz-TMAX9qbcg5&oh=dd3c67821ad6243ed9a90a97c905af90&oe=5E68B4A4,39,7597551613,"How do you tell if a dog wants to make contact? <U+0001F914>  In this video, I’m checking for consent from the dog before I touch him.  Truffles is a 10-year-old male poodle who was surrendered to the SPCA yesterday. As he had growled during the intake process just a few minutes before this video was taken, I was extra careful while approaching him.  I let him set the pace of interaction, waiting till he indicated he was ok to be touched.  In this case, he leaned towards my hand. Dogs can also indicate consent by licking your hand. I stop stroking him periodically to check if he was till comfortable.  When he heard some noises, he turned towards the sound and I stopped stroking him. I stopped to give him space and time to check out his environment. Just imagine if you were trying to figure out a difficult math problem and someone comes up to give you a massage or tries to talk to you. <U+0001F623>  But as you can see, after he was done checking out whatever that noise was, he was quite happy with human contact again. The huge payoff is when he moves closer to me. <U+0001F970><U+0001F970> **I’m currently fostering Truffles as we try and get some of his health issues sorted. So stay tuned for updates about this boy! He’d be up for adoption soon** #puppylove_sg #petsbehavingwell #positivereinforcement #singaporedogs #positivedogtraining #dogsofinstagram #sgdog  #spcasingapore #adoptme #fosteringsaveslives #fearfreeshelters",21/2/2020 9:57
91,B78p_cwHi85,http://instagram.com/p/B78p_cwHi85,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82967732_255333255450649_4670693084875981238_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=zuJ-_ipJ0e0AX83Sr3m&oh=8faa6b036b3e63bf84c8792c3cb556f1&oe=5E98327A,39,16394475733,look where i found these 2... <U+0001F602> <U+0001F602> <U+0001F602> <U+0001F602> what r u guys doin in my kitchen?? #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,30/1/2020 22:49
96,B73N-PelH1I,http://instagram.com/p/B73N-PelH1I,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/81930208_1503212559835430_2667273635897607586_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=2UOFfPnTabsAX8k6Bs9&oh=6f0a6b4f7c901bf5a90e29502aff341c&oe=5E9989B4,39,1645561518,Cutie pie Spotty is up for adoption @spcasingapore. <U+0001F4F7>: @doofvader . . #spcasingapore#dogwalking#shelterdogs#cutedogs#bordercollie#collie#xcollie#dogs#mutt#xbreed#singaporespecials#singaporedogs#sdoptdontshop,28/1/2020 20:08
120,B7VsBA9lgJp,http://instagram.com/p/B7VsBA9lgJp,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/83269431_575641766626232_3399957408624483094_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=uCbjvG2yN1cAX-r5jOo&oh=76673c68ebc7baed675a958ab136b4a0&oe=5E90CA92,39,5427559016,Dogs modeling @josiemamashop CNY theme bow ties! Mint mint (first photo) has bladder cancer but is dealing with it like a warrior! Please consider adopting her she is looking for a home to retire in. She is the sweetest and is car and crate train! Can go home anytime stress free <U+0001F601>. Nick nick (2nd photo) is a handsome boy and need a home without another dog <U+0001F601>. Spot spot (3rd to 5th photo) is a funny boy <U+0001F923>. Watch him run closer closer and then give a derpy face <U+0001F923>. He is also looking for a quiet home!  So many wonderful dogs looking for home. Please #adoptdontshop <U+0001F64F>. . . . . #adoptdontshop #upforadoption #spcasingapore #prettydog #handsomedog #funnydog #adoptsg #lookingfortheirperfecthome #mutt #mongrel #singaporespecials,15/1/2020 19:37
217,B539TUdgwV6,http://instagram.com/p/B539TUdgwV6,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/77040962_740481793096510_4095255142502477473_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6b8UG9QgJb0AX8sOi2o&oh=1b5bcb759d8339bd1998fd890928ba06&oe=5E92B7A9,39,16394475733,just the two of us <U+2665> <U+2665> <U+2665> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,10/12/2019 9:59
233,B5os-Zvgxls,http://instagram.com/p/B5os-Zvgxls,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/75379877_2735865493116239_1556539424044098041_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=X03b3q35EqQAX9RWYGq&oh=6fc26a7035ac334e78bd73adbc7b0528&oe=5E96AD43,39,16394475733,"whenever there's flute, there will always be aakif <U+0001F606><U+0001F606><U+0001F606> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram",4/12/2019 11:48
335,B4KtbBrAvAD,http://instagram.com/p/B4KtbBrAvAD,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72765721_145804996675295_9025679678945144635_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ZiRa46VgcF8AX9wjlxd&oh=8b5f2f16ee12c2fc4112044127169b77&oe=5E9925F2,39,16394475733,never underestimate me <U+0001F609> #mrflute #flutethesealion #spcasingapore #catsofinstagram,28/10/2019 23:43
393,B3gxQD2gok8,http://instagram.com/p/B3gxQD2gok8,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70724482_107375943894215_7367177237462142412_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Y6ME7-a8iw0AX_OTqA0&oh=d5ec14a1917e6ea740a2284ace60307c&oe=5E6857B1,39,16394475733,wow.. the whole mattress for u alone to <U+0001F634> <U+0001F634> <U+0001F634> #mrflute #flutethesealion #spcasingapore #catsofinstagram,12/10/2019 16:49
509,B2TYEcHgqGt,http://instagram.com/p/B2TYEcHgqGt,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69132468_495922217860676_2752432863401704229_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=HsnOZ6czWXEAX9W5VN3&oh=33f1349893d28dc8a70954c47db84137&oe=5E8DCECA,39,16394475733,Naturally born good looking... Extremely dashing just like mufasa #mrflute #spcasingapore #catsofinstagram,12/9/2019 15:27
552,B18qed0gSmm,http://instagram.com/p/B18qed0gSmm,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69834750_474913499956368_1148712157868220278_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=eUyNR8nkKLYAX9MGXXL&oh=5abfa63c09e87b8d855086439d08fa06&oe=5E93632D,39,12597544940,Daddy is trying to train me to wear a harness. I hate it! <U+0001F4A2> . #cat #cats #cutecat #catinharness #cattraining #catsofsingapore #singaporecats #sgcats #spcasingapore #adoptdontshop #<U+732B> #<U+306D><U+3053>,3/9/2019 19:45
574,B1s-tpPgztN,http://instagram.com/p/B1s-tpPgztN,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/67811125_402256516979326_2538498454654260123_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=DGW7UMGCTzwAX9zapbD&oh=bbe5b93ac338667f5c902baea8d4eb16&oe=5E927FA6,39,9373844700,Nice weather to have a lay in. <U+0001F6CF>,28/8/2019 17:34
35,B87fHJzFXxO,http://instagram.com/p/B87fHJzFXxO,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/85225667_103899394467647_8235005574469133666_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=CIl4zq2b0jMAX8rf83g&oh=e28e7ca32ca7a32590fd442d1950dd2d&oe=5EA732E3,38,52367086,"Handsome and adorable Baxter is up for adoption @spcasingapore! <U+0001F60D>  See how Baxter is getting ready for a home by working hard on his crate training. <U+0001F970> It’s also a training game he enjoys very much, as it is being done through small incremental steps and by offering him choices, rather than forcing or luring him into it, since a crate has the potential of being aversive/scary. So Baxter now sees the crate as a fun activity that he wants to do when he’s out! Kudos to his mentor @jloke1999 for working with him on this! <U+0001F64C>  #spcasingapore #adoptdontshop #dogstagram #dogsofinstagram #dogsofsingapore #singaporespecial #sgdogs #shelterdogsofinstagram #shelterdog #singapawrean #dogsofsg #mongrel #mongrelsofsingapore #mongrelsofinstagram #fearfreeshelters @fearfreeshelters #petsbehavingwell #petsbehavingwellvideo #positivereinforcement #forcefreetraining #forcefree",24/2/2020 8:26
79,B8JPlwVA8Vn,http://instagram.com/p/B8JPlwVA8Vn,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82490843_797368667426341_9174758251686077830_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=x4JR7ll0bHcAX8j_2Pn&oh=d261c7748ee0510caa82f0b5ba3b41e9&oe=5E962287,38,16394475733,im gonna be seeing this all day err-day <U+0001F611><U+0001F611><U+0001F611><U+0001F611> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,4/2/2020 20:09
143,B7AMZzhgTPX,http://instagram.com/p/B7AMZzhgTPX,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/80391792_2782845321943339_3381166941009463373_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=ZXiAOVjTcpIAX9i2GJe&oh=5025afd2c0adbd00eaae30c474ba0fc0&oe=5EA72BEE,38,16394475733,"words on his romper says.... ""cute like mommy, smelly like daddy"" that is so true <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923> #mrflute #flutethesealion #spcasingapore #catsofinstagram",7/1/2020 11:16
178,B6j6b7vpdGt,http://instagram.com/p/B6j6b7vpdGt,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/76873284_164551404779179_3794158935962110795_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=qSLiEx1o-X8AX-uTuR5&oh=2af14c51c7166dc45f94088da4572374&oe=5E9A6AA0,38,9373844700,Where is my Christmas gift?,27/12/2019 11:41
242,B5lvtYSHh_W,http://instagram.com/p/B5lvtYSHh_W,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73512786_445121892697531_9047429265935118998_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Knskx57gJRwAX9Q4rIP&oh=171c54ff529a5c6afdfaa5b6b1bc683c&oe=5E908B01,38,18406918267,"What's happening here?! Hunter! Stop attacking Melby!  He is only a soft toy, not a real cat!  #solocat #catsofinstagram #singaporecats #sgcats #asiancats #catsofasia #polydactyl #polydactylcat #polydactylcats #softkitty #catlovers #spcasingapore #browntabby #splooting #splootingkitty #splootingcat",3/12/2019 8:14
410,B3ZSDpCgrfd,http://instagram.com/p/B3ZSDpCgrfd,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70539548_947058715656987_2721488808709577356_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=qWBGgFNCOKcAX_CQyYt&oh=fe30f30e755a4b5b422a0e5206e7668a&oe=5E8FB0BF,38,16394475733,love this boy to the moon and back #mrflute #flutethesealion #spcasingapore #catsofinstagram,9/10/2019 19:01
527,B2Lb4KNAtYw,http://instagram.com/p/B2Lb4KNAtYw,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/67591967_383659609229114_4958524744656672360_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=yaDeVjnKZ8AAX8wLBc6&oh=c096fc80326e02e371598cc472bd53f7&oe=5E95317D,38,16394475733,this boy knows where and how to get comfortable <U+0001F917><U+0001F917><U+0001F917> #mrflute #spcasingapore #catsofinstagram,9/9/2019 13:26
557,B16Xaw3gT9W,http://instagram.com/p/B16Xaw3gT9W,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/68702813_195041724843684_5971062605703111239_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=h-SNkQEgG04AX-h-LbV&oh=d06211a2d09f514daeed85a0da4b0913&oe=5E91E47F,38,16394475733,#mrflute #spcasingapore,2/9/2019 22:20
580,B1q1TdcgPI7,http://instagram.com/p/B1q1TdcgPI7,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/68749336_2685620801482062_7856546675640575804_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=wy9BomjBj34AX_tJNIR&oh=41ef44807a72fabe1b4407b05b4b2194&oe=5EA702FD,38,16394475733,hi flute.... nice eh ur pillow?? too comfortable isnt it... <U+263A><U+FE0F><U+263A><U+FE0F><U+263A><U+FE0F> #mrflute #spcasingapore,27/8/2019 21:34
30,B8-K8dPlLso,http://instagram.com/p/B8-K8dPlLso,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/83952679_2643474999231778_8092031098276831018_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=JGSd7FjiM2AAX8TSKfV&oh=7714b2d5accb09f45ebc1ba8aa3131e9&oe=5E970933,37,7597551613,Tongue Out Tuesday! <U+0001F445> This is the best from Truffles so far but good enough for me! He’s come a long way from the scared little doggie just a mere 5 days ago.  #puppylove_sg #petsbehavingwell #positivereinforcement #singaporedogs #positivedogtraining #dogsofinstagram #sgdog  #spcasingapore #tongueouttuesday,25/2/2020 9:28
172,B6nIKJOl8X5,http://instagram.com/p/B6nIKJOl8X5,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/79738267_807919426322022_4776655253621602704_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=WuZh7_PGvr8AX-oB_BP&oh=dc1511d47d78e37bf16e70b1e8c0e735&oe=5E929CCD,37,1645561518,"All the helpful dogs that always walk the human to help them burn calories. If you need a exercise companion, please come down to @spcasingapore to adopt them!  Swipe to see:  1) Minty 2) Randy  3) Nick 4) Baxter 5) Spotty 6)Spike  #spcasingapore#forcefreetraining#adoptdontshop#adoptme#shelterdogs#happydogs#cutedogs#instagramofdogs#adoptme#dogs#singaporespecials#crosscollie#xbreed#mutt#singaporedogs#dogs#spca#adoptthedogs",28/12/2019 17:38
207,B5-n357l1mk,http://instagram.com/p/B5-n357l1mk,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/75564130_109306637088800_5336539478269489081_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Z6qf6Xx0iwkAX_QyPLO&oh=24ee2912545bcd07e7ef877835bdabd6&oe=5E6857D1,37,17189180,"Really #proud of Doc, again help opening up another pup, despite being super #jealous <U+0001F92D>. #mirandasosd surprisingly likes #Klaussosd too! <U+2764><U+FE0F>. #shelterlife is really #stressful for #puppy as  Klaus totally #ko. . . . #sosd #pupforadoption #adoption #hdbdog #foster #mamadiditagain #mongrelsareawesome #singaporespecial #mutt #spcasingapore",13/12/2019 0:07
354,B37bafHndE-,http://instagram.com/p/B37bafHndE-,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71196185_496629454513488_1469949261943356304_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=F54bVOW-3xUAX8TNQfx&oh=5b186bbe8f29eae9bbd7610ce3f317c6&oe=5E982969,37,16394475733,the moment my toddler is awake... the 1st thing he will look for is flute... mama no more <U+0001F644><U+0001F644><U+0001F644><U+0001F644> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,23/10/2019 1:17
395,B3gK59MgaLG,http://instagram.com/p/B3gK59MgaLG,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/71521884_548374029249390_6543961493052887891_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=vW723BblRksAX9LGN8n&oh=22756ae0432829b2631b38c5f0b5b690&oe=5E97E7A3,37,9373844700,"Mommy, can I go out and play<U+FF1F>",12/10/2019 11:13
401,B3d5LsuAgHW,http://instagram.com/p/B3d5LsuAgHW,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72944517_2482784395338973_1120691073307057279_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ku_U0-l6mV4AX8CfzVm&oh=9b2483142c0d713e6c7f50375f09d637&oe=5E950272,37,12597544940,Why am I so cute? <U+0001F914> . #cat #cutecat #catsofinstagram #sgcats #singaporecats #catsofsingapore #catinbox #spcasingapore #adoptdontshop #<U+732B> #<U+306D><U+3053>,11/10/2019 14:00
413,B3YzVSBg_w2,http://instagram.com/p/B3YzVSBg_w2,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69458649_517807472369958_5882821427930292323_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=rxg6-sgIyZQAX_-VgRA&oh=69f0eb18222038f0414c996591b3b325&oe=5E95ACAF,37,16394475733,crossed eye <U+0001F92A><U+0001F92A><U+0001F92A> #mrflute #flutethesealion #spcasingapore #catsofinstagram #catstongueout,9/10/2019 14:33
536,B2F2o2SgyoT,http://instagram.com/p/B2F2o2SgyoT,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/67889162_2365681483672231_1564084784816813482_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=6QmocXQUyekAX_aZPzf&oh=90ba9c4f73fcedba1a499590ce3023d1&oe=5EA76A2A,37,9373844700,<U+0001F610> when mammy says I’m fat ...,7/9/2019 9:25
567,B1vS41MgikZ,http://instagram.com/p/B1vS41MgikZ,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69443324_740825063023680_4483980925530304158_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ADs4QtPwdTAAX-lmMoA&oh=5eb54cdaa35b7ff63eb307c985e89ae8&oe=5EA71CA0,37,16394475733,what r u both talking abt eh???? #adamamshar #mrflute #spcasingapore,29/8/2019 15:09
569,B1u3oz9gdXI,http://instagram.com/p/B1u3oz9gdXI,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/61863783_2364734203642892_348936455335782768_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=INRlbqVXz9wAX88vYvG&oh=7cf7551875bf2d70b59f5de9b882deea&oe=5E937D5B,37,9373844700,Don’t wake the sleeping lion <U+0001F621><U+0001F981><U+FE0F>,29/8/2019 11:11
608,B1ddafunuZD,http://instagram.com/p/B1ddafunuZD,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69009641_1076250165910449_787961808651701451_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=FWnNAq9Tm6UAX-Dpvff&oh=107cb72237908b86769aab8eb1375ab1&oe=5E9122A3,37,51553660,"Hello, Tyebally Kaya! Welcome to ur new home! #singaporespecial #spcasingapore",22/8/2019 16:55
84,B8CKSbRnLW6,http://instagram.com/p/B8CKSbRnLW6,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/82667624_1036113543436471_7453023517853192339_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=lgJ7olNrm38AX-3GdKy&oh=108565ad32961b8253141dc534f126c4&oe=5E929F1F,36,16394475733,these 2 are companion for life... flute even became my son's arm rest <U+0001F611> <U+0001F611> <U+0001F611> <U+0001F611> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,2/2/2020 2:08
111,B7fY-9iFZXr,http://instagram.com/p/B7fY-9iFZXr,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/80794717_100449171499332_8021217568445776910_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=qfx31J_apz0AX9ZqOGc&oh=1aead46e4ae8bd2a9b78be313b102fd0&oe=5E935D12,36,1645561518,Lovely Spotty is learning to explore the world through force free training with a lot of yummy treats! <U+2764><U+FE0F> Spotty is up for adoption @spcasingapore. . . . #adoptdontshop#bordercollie#crosscollie#xcollie#mutt#xbreed#singaporespecials#fearfreeshelters#fearfreepets#spcasingapore#dogwalking#instagramofdogs#trainwithoutpain#rewardyourdog <U+0001F4F7>: @doofvader,19/1/2020 14:03
129,B7Nky4BhPDT,http://instagram.com/p/B7Nky4BhPDT,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/81773270_919723808444287_2481092019760153440_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=qh7lgRvJjCsAX88H-3_&oh=649587c2cbe8f1bf3a959484a5e435c5&oe=5E8E66C9,36,1487826014,"Introducing my kitten, Miss Joaquim! Rescued her from SPCA yesterday, and I'm 24 hours into being a first-time cat owner. Learning lots, including that she prefers a cardboard box to the lush bed I bought her <U+0001F602> Meow <U+0001F63B> . #cat #siamese #siamesecat #siamesekitten #catsofinstagram #cats #catstagram  #catlover #instacat #pets #kittens #meow #kitten #kitty #cute #love #animals #pet #catlife #gatos #adoptdontshop #gato #instacats #spcasingapore @spcasingapore",12/1/2020 16:00
571,B1txyrhg9lk,http://instagram.com/p/B1txyrhg9lk,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69953771_521543428605430_7532263468570152596_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=0Rv8IC-8ApQAX_paIZl&oh=b189d7b707e85e68acfbbafb45ca86d8&oe=5E90C5B4,36,16394475733,hi.. Good morning <U+2600> or good night <U+0001F303> <U+0001F606><U+0001F606><U+0001F606><U+0001F606> #mrflute #dontbuyadopt #spcasingapore,29/8/2019 1:01
